0.0 , 1
0.01 , 113
0.02 , 2406
0.03 , 1017
0.04 , 0
0.05 , 529
0.06 , 139
0.07 , 1235
0.08 , 467
0.09 , 356
0.1 , 1757
0.11 , 4564
0.12 , 4607
0.13 , 2947
0.14 , 3179
0.15 , 3211
0.16 , 5753
0.17 , 4830
0.18 , 6080
0.19 , 4447
0.2 , 3881
0.21 , 3412
0.22 , 5786
0.23 , 5122
0.24 , 5184
0.25 , 4294
0.26 , 4140
0.27 , 4623
0.28 , 4470
0.29 , 5053
0.3 , 4551
0.31 , 6550
0.32 , 4224
0.33 , 5088
0.34 , 3537
0.35 , 3230
0.36 , 2831
0.37 , 5224
0.38 , 3297
0.39 , 4090
0.4 , 3243
0.41 , 3992
0.42 , 2469
0.43 , 2622
0.44 , 2793
0.45 , 2599
0.46 , 4101
0.47 , 3790
0.48 , 4134
0.49 , 4945
0.5 , 4932
0.51 , 4923
0.52 , 3799
0.53 , 3470
0.54 , 3538
0.55 , 4368
0.56 , 4805
0.57 , 3475
0.58 , 2754
0.59 , 3803
0.6 , 4280
0.61 , 2786
0.62 , 3632
0.63 , 2647
0.64 , 4401
0.65 , 2668
0.66 , 2012
0.67 , 1321
0.68 , 3029
0.69 , 2016
0.7 , 2408
0.71 , 3402
0.72 , 1499
0.73 , 3410
0.74 , 1918
0.75 , 1355
0.76 , 4957
0.77 , 5041
0.78 , 3158
0.79 , 4643
0.8 , 2507
0.81 , 4065
0.82 , 2659
0.83 , 5264
0.84 , 3885
0.85 , 5144
0.86 , 2660
0.87 , 3806
0.88 , 2259
0.89 , 4897
0.9 , 2787
0.91 , 1670
0.92 , 3621
0.93 , 1682
0.94 , 4672
0.95 , 3668
0.96 , 4191
0.97 , 3763
0.98 , 2035
0.99 , 4379
1.0 , 1860
1.01 , 1314
1.02 , 2178
1.03 , 3784
1.04 , 4361
1.05 , 2405
1.06 , 3556
1.07 , 2694
1.08 , 168
1.09 , 1707
1.1 , 1792
1.11 , 2544
1.12 , 2522
1.13 , 2216
1.14 , 2892
1.15 , 1326
1.16 , 1673
1.17 , 3142
1.18 , 0
1.19 , 3173
1.2 , 3125
1.21 , 2039
1.22 , 3512
1.23 , 2419
1.24 , 2977
1.25 , 3543
1.26 , 4001
1.27 , 2686
1.28 , 2542
1.29 , 4447
1.3 , 4149
1.31 , 1997
1.32 , 5214
1.33 , 2623
1.34 , 2620
1.35 , 3059
1.36 , 4168
1.37 , 3286
1.38 , 5365
1.39 , 4580
1.4 , 3568
1.41 , 1970
1.42 , 1746
1.43 , 3699
1.44 , 2431
1.45 , 4906
1.46 , 4906
1.47 , 2242
1.48 , 4955
1.49 , 1146
1.5 , 2922
1.51 , 4882
1.52 , 2717
1.53 , 3033
1.54 , 1320
1.55 , 3038
1.56 , 3847
1.57 , 5772
1.58 , 4181
1.59 , 2913
1.6 , 1587
1.61 , 3186
1.62 , 736
1.63 , 3176
1.64 , 4075
1.65 , 3723
1.66 , 3093
1.67 , 5877
1.68 , 4105
1.69 , 3674
1.7 , 3626
1.71 , 5588
1.72 , 4092
1.73 , 4305
1.74 , 4356
1.75 , 3898
1.76 , 3019
1.77 , 2705
1.78 , 3714
1.79 , 2635
1.8 , 2972
1.81 , 3383
1.82 , 3359
1.83 , 5151
1.84 , 4604
1.85 , 3935
1.86 , 2602
1.87 , 3400
1.88 , 4415
1.89 , 2485
1.9 , 3554
1.91 , 4047
1.92 , 4157
1.93 , 4301
1.94 , 4391
1.95 , 2588
1.96 , 3962
1.97 , 4109
1.98 , 3585
1.99 , 1717
2.0 , 294
2.01 , 2767
2.02 , 4346
2.03 , 2466
2.04 , 3549
2.05 , 2913
2.06 , 3444
2.07 , 5031
2.08 , 4192
2.09 , 3888
2.1 , 2345
2.11 , 3773
2.12 , 1871
2.13 , 3297
2.14 , 1358
2.15 , 2673
2.16 , 3210
2.17 , 3397
2.18 , 4922
2.19 , 4582
2.2 , 3054
2.21 , 2168
2.22 , 1100
2.23 , 4172
2.24 , 2795
2.25 , 1180
2.26 , 3142
2.27 , 5008
2.28 , 3506
2.29 , 3952
2.3 , 3862
2.31 , 4308
2.32 , 2264
2.33 , 2750
2.34 , 2901
2.35 , 3295
2.36 , 4497
2.37 , 3843
2.38 , 3182
2.39 , 3405
2.4 , 3264
2.41 , 2767
2.42 , 3409
2.43 , 1958
2.44 , 4219
2.45 , 1121
2.46 , 4034
2.47 , 4659
2.48 , 4180
2.49 , 3344
2.5 , 6123
2.51 , 2739
2.52 , 3949
2.53 , 2230
2.54 , 3089
2.55 , 4041
2.56 , 4356
2.57 , 2844
2.58 , 2891
2.59 , 6210
2.6 , 6126
2.61 , 1311
2.62 , 3065
2.63 , 3287
2.64 , 5710
2.65 , 5817
2.66 , 6270
2.67 , 3438
2.68 , 2837
2.69 , 2139
2.7 , 0
2.71 , 1757
2.72 , 2055
2.73 , 3033
2.74 , 4116
2.75 , 1779
2.76 , 3558
2.77 , 1655
2.78 , 4839
2.79 , 4624
2.8 , 3098
2.81 , 4238
2.82 , 3506
2.83 , 1976
2.84 , 3418
2.85 , 3295
2.86 , 4296
2.87 , 3852
2.88 , 2695
2.89 , 3635
2.9 , 3318
2.91 , 4674
2.92 , 2390
2.93 , 4618
2.94 , 2513
2.95 , 3054
2.96 , 3386
2.97 , 1046
2.98 , 2546
