287866.081939 , 1 , 
287866.081939 , 8 , 
287866.081940 , 2 , 
287866.081940 , 7 , 
287866.081941 , 1 , 
287866.081941 , 1 , 
287866.081942 , 18 , 
287866.081942 , 7 , 
287866.081944 , 77 , 
287866.081944 , 80 , 
287866.081944 , 17 , 
287866.081944 , 7 , 
287866.081945 , 6 , 
287866.081945 , 86 , 
287866.081947 , 80 , 
287866.081948 , 163 , 
287866.081949 , 55 , 
287866.081950 , 152 , 
287866.081959 , 505 , 
287866.081965 , 58 , 
287866.085075 , 87 , 
287866.085324 , 1 , 
287866.085334 , 1 , 
287866.085369 , 1 , 
287866.085388 , 1 , 
287866.085391 , 3 , 
287866.085392 , 5 , 
287866.085394 , 36 , 
287866.085395 , 5 , 
287866.085398 , 408 , 
287866.085399 , 602 , 
287866.085399 , 53 , 
287866.085400 , 799 , 
287866.085414 , 28 , 
287866.085414 , 1 , 
287866.085420 , 1 , 
287866.085423 , 7 , 
287866.085424 , 26 , 
287866.085429 , 102 , 
287866.085433 , 74 , 
287866.085447 , 1 , 
287866.085451 , 3 , 
287866.085454 , 3 , 
287866.085460 , 101 , 
287866.085461 , 1 , 
287866.085469 , 3 , 
287866.085480 , 1 , 
287866.085497 , 1 , 
287866.085500 , 3 , 
287866.085544 , 1 , 
287866.085563 , 1 , 
287866.085680 , 1 , 
287866.085892 , 1 , 
287866.086179 , 802 , 
287866.090103 , 516 , 
287866.090248 , 1 , 
287866.090251 , 1 , 
287866.090255 , 10 , 
287866.090258 , 99 , 
287866.093414 , 1 , 
287866.093420 , 1 , 
287866.093425 , 7 , 
287866.093429 , 51 , 
287866.093445 , 430 , 
287866.093613 , 1 , 
287866.093635 , 1 , 
287866.093891 , 1 , 
287866.093895 , 1 , 
287866.093895 , 1 , 
287866.093895 , 1 , 
287866.093896 , 31 , 
287866.093896 , 1 , 
287866.093896 , 1 , 
287866.093896 , 1 , 
287866.093897 , 1 , 
287866.093899 , 1 , 
287866.093902 , 1 , 
287866.093903 , 434 , 
287866.093906 , 1 , 
287866.093906 , 1 , 
287866.093908 , 1038 , 
287866.093909 , 1 , 
287866.093909 , 2 , 
287866.093909 , 10 , 
287866.093912 , 1 , 
287866.093913 , 1 , 
287866.093913 , 740 , 
287866.093914 , 105 , 
287866.093914 , 1 , 
287866.093914 , 1 , 
287866.093916 , 1 , 
287866.093916 , 1 , 
287866.093916 , 1 , 
287866.093919 , 1 , 
287866.093919 , 1 , 
287866.093919 , 3 , 
287866.093919 , 790 , 
287866.093920 , 6 , 
287866.093921 , 1 , 
287866.093922 , 33 , 
287866.093922 , 9 , 
287866.093924 , 52 , 
287866.093926 , 87 , 
287866.093927 , 1 , 
287866.093927 , 1 , 
287866.093929 , 386 , 
287866.093930 , 6 , 
287866.093933 , 1 , 
287866.093934 , 54 , 
287866.096691 , 9 , 
287866.096694 , 9 , 
287866.096697 , 110 , 
287866.096702 , 1383 , 
287866.096953 , 30 , 
287866.096967 , 30 , 
287866.096970 , 463 , 
287866.097015 , 1 , 
287866.097017 , 2 , 
287866.097018 , 1 , 
287866.097023 , 1 , 
287866.097297 , 2 , 
287866.097307 , 2 , 
287866.097310 , 8 , 
287866.097311 , 1 , 
287866.097314 , 75 , 
287866.097314 , 1 , 
287866.097322 , 11 , 
287866.097461 , 1 , 
287866.097661 , 1 , 
287866.097667 , 1 , 
287866.097677 , 1 , 
287866.097680 , 1 , 
287866.097683 , 1 , 
287866.097685 , 1 , 
287866.097698 , 6 , 
287866.097710 , 1 , 
287866.097804 , 783 , 
287866.097808 , 1 , 
287866.097891 , 6 , 
287866.097891 , 1 , 
287866.097892 , 1 , 
287866.097892 , 1 , 
287866.097893 , 1 , 
287866.097897 , 1 , 
287866.097902 , 1 , 
287866.097903 , 1 , 
287866.097907 , 4 , 
287866.097908 , 4 , 
287866.097948 , 28 , 
287866.097974 , 46 , 
287866.097980 , 97 , 
287866.100883 , 1 , 
287866.101893 , 1 , 
287866.104746 , 1 , 
287866.104749 , 1 , 
287866.104752 , 12 , 
287866.104916 , 7 , 
287866.114114 , 1 , 
287866.114121 , 1 , 
287866.114126 , 5 , 
287866.114129 , 39 , 
287866.114155 , 435 , 
287866.114261 , 1 , 
287866.114266 , 1 , 
287866.114269 , 7 , 
287866.114274 , 80 , 
287866.121893 , 465 , 
287866.125689 , 1 , 
287866.125696 , 1 , 
287866.125700 , 5 , 
287866.125702 , 45 , 
287866.151578 , 148 , 
287866.151637 , 148 , 
287866.151662 , 15 , 
287866.151687 , 208 , 
287866.151687 , 1 , 
287866.151689 , 2 , 
287866.151690 , 5 , 
287866.151714 , 1 , 
287866.151717 , 1 , 
287866.151723 , 2 , 
287866.151724 , 1 , 
287866.151725 , 1 , 
287866.151730 , 1 , 
287866.151730 , 1 , 
287866.151730 , 4 , 
287866.151731 , 4 , 
287866.151734 , 25 , 
287866.151735 , 1 , 
287866.151735 , 1 , 
287866.151735 , 1 , 
287866.151736 , 1 , 
287866.151737 , 314 , 
287866.151738 , 3 , 
287866.151739 , 7 , 
287866.151739 , 1 , 
287866.151743 , 28 , 
287866.151744 , 4 , 
287866.151745 , 1 , 
287866.151748 , 1 , 
287866.151750 , 4 , 
287866.151751 , 4 , 
287866.151754 , 31 , 
287866.151754 , 5 , 
287866.151755 , 2 , 
287866.151756 , 54 , 
287866.151757 , 15 , 
287866.151757 , 38 , 
287866.151770 , 21 , 
287866.151777 , 18 , 
287866.151780 , 45 , 
287866.151780 , 1 , 
287866.151781 , 7 , 
287866.151784 , 519 , 
287866.151793 , 82 , 
287866.151793 , 21 , 
287866.151803 , 310 , 
287866.151809 , 4 , 
287866.151810 , 7 , 
287866.151814 , 1 , 
287866.151834 , 29 , 
287866.151847 , 56 , 
287866.151859 , 95 , 
287866.151859 , 10 , 
287866.151889 , 2 , 
287866.151890 , 6 , 
287866.151893 , 3 , 
287866.151897 , 724 , 
287866.151898 , 29 , 
287866.151930 , 15 , 
287866.151940 , 36 , 
287866.151943 , 7 , 
287866.151951 , 88 , 
287866.151973 , 200 , 
287866.151978 , 36 , 
287866.151979 , 460 , 
287866.151981 , 20 , 
287866.151988 , 28 , 
287866.151992 , 469 , 
287866.151993 , 21 , 
287866.151996 , 708 , 
287866.152022 , 40 , 
287866.152029 , 230 , 
287866.152031 , 227 , 
287866.152033 , 82 , 
287866.152040 , 734 , 
287866.152041 , 215 , 
287866.152044 , 276 , 
287866.152059 , 64 , 
287866.152066 , 533 , 
287866.152311 , 7 , 
287866.152347 , 1 , 
287866.152352 , 1 , 
287866.152361 , 7 , 
287866.152364 , 31 , 
287866.152400 , 278 , 
287866.152501 , 1 , 
287866.152516 , 1 , 
287866.152527 , 3 , 
287866.152532 , 11 , 
287866.152649 , 1 , 
287866.152661 , 1 , 
287866.152671 , 8 , 
287866.152679 , 4 , 
287866.152685 , 11 , 
287866.152698 , 8 , 
287866.152703 , 16 , 
287866.152717 , 76 , 
287866.152728 , 124 , 
287866.152765 , 8 , 
287866.152774 , 8 , 
287866.152776 , 36 , 
287866.152844 , 1 , 
287866.152849 , 1 , 
287866.152853 , 7 , 
287866.152869 , 66 , 
287866.152921 , 1 , 
287866.152926 , 1 , 
287866.152937 , 7 , 
287866.152940 , 27 , 
287866.152951 , 271 , 
287866.152971 , 1 , 
287866.152981 , 1 , 
287866.152991 , 4 , 
287866.152995 , 16 , 
287866.153010 , 1 , 
287866.153012 , 1 , 
287866.153016 , 1 , 
287866.153017 , 1 , 
287866.153017 , 1 , 
287866.153018 , 1 , 
287866.153019 , 1 , 
287866.153020 , 8 , 
287866.153021 , 1 , 
287866.153022 , 5 , 
287866.153023 , 11 , 
287866.153025 , 1 , 
287866.153025 , 47 , 
287866.153026 , 1 , 
287866.153028 , 5 , 
287866.153029 , 82 , 
287866.153029 , 1 , 
287866.153029 , 101 , 
287866.153031 , 1 , 
287866.153032 , 58 , 
287866.153033 , 5 , 
287866.153036 , 48 , 
287866.153037 , 1 , 
287866.153038 , 1 , 
287866.153041 , 7 , 
287866.153041 , 1 , 
287866.153042 , 1 , 
287866.153046 , 1 , 
287866.153048 , 27 , 
287866.153051 , 8 , 
287866.153052 , 8 , 
287866.153055 , 1045 , 
287866.153056 , 36 , 
287866.153057 , 31 , 
287866.153057 , 1 , 
287866.153061 , 4 , 
287866.153064 , 37 , 
287866.153069 , 514 , 
287866.153233 , 1 , 
287866.153252 , 1 , 
287866.153261 , 3 , 
287866.153265 , 13 , 
287866.153286 , 1 , 
287866.153289 , 1 , 
287866.153306 , 12 , 
287866.153532 , 1 , 
287866.153537 , 1 , 
287866.153561 , 7 , 
287866.153566 , 15 , 
287866.153796 , 145 , 
287866.153906 , 1 , 
287866.153916 , 1 , 
287866.153931 , 4 , 
287866.153935 , 12 , 
287866.153998 , 1 , 
287866.154009 , 1 , 
287866.154011 , 1 , 
287866.154016 , 1 , 
287866.154016 , 4 , 
287866.154025 , 23 , 
287866.154026 , 8 , 
287866.154032 , 31 , 
287866.154053 , 183 , 
287866.154092 , 1 , 
287866.154096 , 1 , 
287866.154107 , 8 , 
287866.154110 , 32 , 
287866.154131 , 7 , 
287866.154137 , 7 , 
287866.154140 , 45 , 
287866.154256 , 80 , 
287866.154360 , 1 , 
287866.154361 , 139 , 
287866.154364 , 1 , 
287866.154369 , 9 , 
287866.154374 , 66 , 
287866.154375 , 1 , 
287866.154381 , 1 , 
287866.154388 , 6 , 
287866.154390 , 73 , 
287866.154394 , 33 , 
287866.154400 , 201 , 
287866.154401 , 81 , 
287866.154406 , 1 , 
287866.154413 , 1 , 
287866.154414 , 1 , 
287866.154420 , 1 , 
287866.154421 , 5 , 
287866.154428 , 6 , 
287866.154429 , 26 , 
287866.154436 , 29 , 
287866.154437 , 124 , 
287866.154456 , 136 , 
287866.154472 , 1 , 
287866.154478 , 1 , 
287866.154486 , 6 , 
287866.154490 , 29 , 
287866.154951 , 22 , 
287866.155263 , 1 , 
287866.155269 , 1 , 
287866.155272 , 6 , 
287866.155353 , 1 , 
287866.155356 , 1 , 
287866.155361 , 12 , 
287866.155746 , 1 , 
287866.155758 , 1 , 
287866.155814 , 1 , 
287866.155819 , 1 , 
287866.155822 , 7 , 
287866.155881 , 1 , 
287866.155885 , 1 , 
287866.155891 , 7 , 
287866.155902 , 46 , 
287866.155964 , 1 , 
287866.155968 , 1 , 
287866.155984 , 7 , 
287866.155995 , 20 , 
287866.156055 , 1 , 
287866.156061 , 1 , 
287866.156070 , 6 , 
287866.156086 , 1 , 
287866.156093 , 1 , 
287866.156099 , 5 , 
287866.156107 , 29 , 
287866.156164 , 1 , 
287866.156169 , 1 , 
287866.156179 , 8 , 
287866.156186 , 33 , 
287866.156210 , 1 , 
287866.156216 , 1 , 
287866.156221 , 7 , 
287866.156257 , 26 , 
287866.156292 , 1 , 
287866.156296 , 1 , 
287866.156309 , 7 , 
287866.156312 , 23 , 
287866.156340 , 1 , 
287866.156346 , 1 , 
287866.156349 , 7 , 
287866.156354 , 77 , 
287866.156407 , 1 , 
287866.156424 , 1 , 
287866.156427 , 3 , 
287866.156430 , 32 , 
287866.156442 , 353 , 
287866.156495 , 1 , 
287866.156499 , 1 , 
287866.156502 , 1 , 
287866.156502 , 1 , 
287866.156506 , 1 , 
287866.156509 , 7 , 
287866.156517 , 1 , 
287866.156518 , 1 , 
287866.156518 , 1 , 
287866.156521 , 7 , 
287866.156522 , 3 , 
287866.156523 , 1 , 
287866.156527 , 1 , 
287866.156530 , 4 , 
287866.156533 , 7 , 
287866.156534 , 48 , 
287866.156534 , 22 , 
287866.156547 , 30 , 
287866.156565 , 427 , 
287866.156602 , 1 , 
287866.156607 , 1 , 
287866.156611 , 7 , 
287866.156622 , 1 , 
287866.156635 , 1 , 
287866.156639 , 1 , 
287866.156643 , 7 , 
287866.156653 , 56 , 
287866.156654 , 67 , 
287866.156663 , 30 , 
287866.156665 , 1 , 
287866.156669 , 1 , 
287866.156670 , 277 , 
287866.156671 , 1 , 
287866.156674 , 7 , 
287866.156682 , 54 , 
287866.156685 , 1 , 
287866.156691 , 1 , 
287866.156695 , 1 , 
287866.156713 , 432 , 
287866.156743 , 602 , 
287866.156775 , 27 , 
287866.156824 , 1 , 
287866.156869 , 4 , 
287866.156917 , 1 , 
287866.156996 , 1 , 
287866.157006 , 1 , 
287866.157009 , 112 , 
287866.157017 , 4 , 
287866.157029 , 112 , 
287866.157030 , 1 , 
287866.157034 , 1 , 
287866.157071 , 1 , 
287866.157085 , 1 , 
287866.157093 , 4 , 
287866.157120 , 21 , 
287866.157120 , 60 , 
287866.157131 , 20 , 
287866.157232 , 1 , 
287866.157347 , 1 , 
287866.157497 , 1 , 
287866.157904 , 5 , 
287866.157913 , 1 , 
287866.157927 , 1 , 
287866.158278 , 1 , 
287866.158288 , 1 , 
287866.158397 , 4 , 
287866.160227 , 265 , 
287866.160375 , 95 , 
287866.160406 , 422 , 
287866.160497 , 81 , 
287866.161150 , 573 , 
287866.161915 , 5 , 
287866.162083 , 1 , 
287866.162092 , 1 , 
287866.162109 , 1 , 
287866.162110 , 1 , 
287866.162112 , 1 , 
287866.162134 , 1 , 
287866.162134 , 1 , 
287866.162246 , 1 , 
287866.162350 , 234 , 
287866.162362 , 47 , 
287866.162383 , 4 , 
287866.162387 , 1 , 
287866.162392 , 1 , 
287866.162408 , 1 , 
287866.162432 , 1 , 
287866.162432 , 1 , 
287866.162434 , 3 , 
287866.162443 , 1 , 
287866.162460 , 1 , 
287866.162482 , 1 , 
287866.162486 , 1 , 
287866.162491 , 1 , 
287866.162504 , 1 , 
287866.162569 , 1 , 
287866.162591 , 1 , 
287866.162602 , 1 , 
287866.162711 , 1 , 
287866.162717 , 1 , 
287866.162791 , 1 , 
287866.162828 , 1 , 
287866.162867 , 1 , 
287866.163196 , 1 , 
287866.165897 , 1 , 
287866.165897 , 1 , 
287866.165897 , 1 , 
287866.165898 , 1 , 
287866.165899 , 1 , 
287866.165899 , 3 , 
287866.165899 , 7 , 
287866.165899 , 1 , 
287866.165900 , 34 , 
287866.165902 , 1 , 
287866.165902 , 2 , 
287866.165902 , 1 , 
287866.165902 , 1 , 
287866.165909 , 18 , 
287866.165944 , 1 , 
287866.165944 , 1 , 
287866.165962 , 1 , 
287866.165970 , 1 , 
287866.165971 , 4 , 
287866.165978 , 1 , 
287866.165982 , 3 , 
287866.165991 , 1 , 
287866.165997 , 8 , 
287866.166001 , 1 , 
287866.166065 , 1 , 
287866.166070 , 14 , 
287866.166070 , 1 , 
287866.166091 , 7 , 
287866.166092 , 1 , 
287866.166095 , 2 , 
287866.166096 , 1 , 
287866.166100 , 2 , 
287866.166101 , 1 , 
287866.166103 , 1 , 
287866.166107 , 1 , 
287866.166107 , 1 , 
287866.166109 , 1 , 
287866.166113 , 1 , 
287866.166113 , 9 , 
287866.166113 , 1 , 
287866.166116 , 2 , 
287866.166117 , 9 , 
287866.166119 , 1 , 
287866.166120 , 2 , 
287866.166123 , 1 , 
287866.166126 , 18 , 
287866.166131 , 1 , 
287866.166136 , 5 , 
287866.166267 , 4 , 
287866.166275 , 4 , 
287866.166278 , 20 , 
287866.166282 , 235 , 
287866.166351 , 1 , 
287866.166354 , 1 , 
287866.166379 , 11 , 
287866.166409 , 1 , 
287866.166413 , 1 , 
287866.166417 , 8 , 
287866.166420 , 86 , 
287866.166643 , 10 , 
287866.166653 , 10 , 
287866.166667 , 41 , 
287866.166871 , 2 , 
287866.166885 , 4 , 
287866.166899 , 2 , 
287866.167504 , 15 , 
287866.167648 , 7 , 
287866.167653 , 7 , 
287866.167658 , 51 , 
287866.167685 , 401 , 
287866.167691 , 1 , 
287866.167694 , 1 , 
287866.167696 , 11 , 
287866.167703 , 131 , 
287866.167816 , 28 , 
287866.169905 , 1 , 
287866.169906 , 1 , 
287866.169917 , 1 , 
287866.169919 , 1 , 
287866.169922 , 1 , 
287866.169923 , 1 , 
287866.169927 , 1 , 
287866.169928 , 1 , 
287866.169935 , 1 , 
287866.170909 , 758 , 
287866.171937 , 77 , 
287866.172021 , 1 , 
287866.172025 , 1 , 
287866.172028 , 9 , 
287866.172033 , 81 , 
287866.172044 , 3 , 
287866.172186 , 1 , 
287866.172186 , 1 , 
287866.172207 , 1 , 
287866.172271 , 1 , 
287866.172332 , 1 , 
287866.172336 , 1 , 
287866.172340 , 9 , 
287866.172344 , 92 , 
287866.172376 , 1 , 
287866.173896 , 5 , 
287866.173897 , 1 , 
287866.176643 , 1 , 
287866.176648 , 1 , 
287866.176651 , 8 , 
287866.176656 , 73 , 
287866.176687 , 533 , 
287866.177918 , 1 , 
287866.179685 , 1 , 
287866.180051 , 1 , 
287866.180055 , 1 , 
287866.180060 , 1 , 
287866.180060 , 9 , 
287866.180179 , 231 , 
287866.180923 , 565 , 
287866.180959 , 1 , 
287866.180968 , 1 , 
287866.180973 , 5 , 
287866.180979 , 34 , 
287866.180985 , 2 , 
287866.180995 , 204 , 
287866.181014 , 1 , 
287866.181024 , 1 , 
287866.181058 , 3 , 
287866.181069 , 1 , 
287866.181074 , 1 , 
287866.181078 , 7 , 
287866.181082 , 59 , 
287866.181118 , 477 , 
287866.181902 , 1 , 
287866.181903 , 2 , 
287866.181910 , 1 , 
287866.181918 , 1 , 
287866.181919 , 1 , 
287866.181923 , 1 , 
287866.181923 , 1 , 
287866.181930 , 2 , 
287866.181939 , 1 , 
287866.184347 , 323 , 
287866.184354 , 9 , 
287866.185066 , 4 , 
287866.185068 , 1 , 
287866.185088 , 1 , 
287866.185090 , 1 , 
287866.185095 , 1 , 
287866.185095 , 1 , 
287866.185118 , 1 , 
287866.185125 , 1 , 
287866.185170 , 1 , 
287866.185211 , 14 , 
287866.185247 , 2 , 
287866.185248 , 1 , 
287866.185896 , 1 , 
287866.185899 , 7 , 
287866.185906 , 50 , 
287866.185914 , 1 , 
287866.185914 , 1 , 
287866.185915 , 1 , 
287866.185916 , 1 , 
287866.188475 , 285 , 
287866.189032 , 15 , 
287866.189151 , 1 , 
287866.189159 , 1 , 
287866.189163 , 5 , 
287866.189169 , 44 , 
287866.189176 , 44 , 
287866.189182 , 216 , 
287866.189338 , 4 , 
287866.189356 , 56 , 
287866.189362 , 1 , 
287866.189365 , 149 , 
287866.189370 , 1 , 
287866.189372 , 56 , 
287866.189373 , 611 , 
287866.189902 , 1 , 
287866.189903 , 2 , 
287866.189911 , 1 , 
287866.189921 , 1 , 
287866.189922 , 5 , 
287866.189928 , 1 , 
287866.192553 , 50 , 
287866.192558 , 9 , 
287866.193200 , 4 , 
287866.193205 , 1 , 
287866.193213 , 1 , 
287866.193216 , 5 , 
287866.193219 , 56 , 
287866.193225 , 580 , 
287866.193233 , 1 , 
287866.193239 , 1 , 
287866.193250 , 1 , 
287866.193260 , 37 , 
287866.193264 , 1 , 
287866.193276 , 1 , 
287866.193416 , 5 , 
287866.193417 , 133 , 
287866.193420 , 5 , 
287866.193420 , 135 , 
287866.193420 , 565 , 
287866.193423 , 49 , 
287866.193429 , 507 , 
287866.193608 , 1 , 
287866.193897 , 1 , 
287866.193899 , 1 , 
287866.193902 , 1 , 
287866.193902 , 13 , 
287866.193902 , 1 , 
287866.193905 , 172 , 
287866.193908 , 1 , 
287866.193909 , 7 , 
287866.193913 , 1 , 
287866.193913 , 1 , 
287866.193914 , 1 , 
287866.193918 , 1 , 
287866.193920 , 11 , 
287866.193924 , 139 , 
287866.196418 , 199 , 
287866.196433 , 176 , 
287866.196477 , 9 , 
287866.196646 , 460 , 
287866.197103 , 1 , 
287866.197107 , 1 , 
287866.197114 , 8 , 
287866.197116 , 4 , 
287866.197123 , 4 , 
287866.197129 , 1 , 
287866.197133 , 1 , 
287866.197139 , 9 , 
287866.197143 , 1 , 
287866.197143 , 2 , 
287866.197146 , 1 , 
287866.197149 , 12 , 
287866.197153 , 41 , 
287866.197153 , 134 , 
287866.197159 , 41 , 
287866.197168 , 267 , 
287866.197188 , 6 , 
287866.197204 , 1 , 
287866.197207 , 1 , 
287866.197241 , 107 , 
287866.197241 , 1 , 
287866.197247 , 4 , 
287866.197253 , 1 , 
287866.197254 , 96 , 
287866.197255 , 4 , 
287866.197258 , 1 , 
287866.197258 , 20 , 
287866.197261 , 8 , 
287866.197263 , 186 , 
287866.197265 , 87 , 
287866.197312 , 1 , 
287866.197317 , 57 , 
287866.197345 , 138 , 
287866.197356 , 107 , 
287866.197387 , 44 , 
287866.197903 , 1 , 
287866.197913 , 1 , 
287866.197917 , 1 , 
287866.197927 , 1 , 
287866.200313 , 446 , 
287866.200422 , 9 , 
287866.200425 , 9 , 
287866.200428 , 103 , 
287866.200435 , 1232 , 
287866.200469 , 3 , 
287866.200473 , 3 , 
287866.200480 , 27 , 
287866.200484 , 146 , 
287866.201105 , 21 , 
287866.201109 , 50 , 
287866.201110 , 7 , 
287866.201112 , 6 , 
287866.201114 , 2 , 
287866.201120 , 7 , 
287866.201123 , 2 , 
287866.201123 , 29 , 
287866.201126 , 9 , 
287866.201127 , 317 , 
287866.201228 , 1226 , 
287866.201230 , 1 , 
287866.201235 , 1 , 
287866.201236 , 1 , 
287866.201237 , 2 , 
287866.201240 , 14 , 
287866.201240 , 7 , 
287866.201244 , 2 , 
287866.201244 , 62 , 
287866.201249 , 1 , 
287866.201282 , 266 , 
287866.201292 , 3 , 
287866.201298 , 3 , 
287866.201303 , 18 , 
287866.201308 , 142 , 
287866.201376 , 438 , 
287866.201898 , 7 , 
287866.201904 , 1 , 
287866.201909 , 1 , 
287866.201912 , 88 , 
287866.201921 , 1 , 
287866.204449 , 16 , 
287866.204877 , 1 , 
287866.204941 , 1 , 
287866.204945 , 1 , 
287866.204948 , 8 , 
287866.204953 , 96 , 
287866.204990 , 4 , 
287866.207878 , 308 , 
287866.208541 , 14 , 
287866.208568 , 4 , 
287866.208580 , 1 , 
287866.208590 , 1 , 
287866.208593 , 1 , 
287866.208603 , 11 , 
287866.208606 , 47 , 
287866.208611 , 505 , 
287866.208636 , 1 , 
287866.208695 , 3 , 
287866.208705 , 3 , 
287866.208705 , 1 , 
287866.208708 , 12 , 
287866.208716 , 124 , 
287866.208748 , 622 , 
287866.209902 , 6 , 
287866.209902 , 52 , 
287866.209903 , 12 , 
287866.209909 , 1 , 
287866.209912 , 1 , 
287866.209916 , 1 , 
287866.209917 , 1 , 
287866.212260 , 1 , 
287866.212266 , 22 , 
287866.212268 , 7 , 
287866.212270 , 22 , 
287866.212283 , 1 , 
287866.212297 , 4 , 
287866.212300 , 4 , 
287866.212303 , 43 , 
287866.212307 , 473 , 
287866.213898 , 6 , 
287866.213903 , 1 , 
287866.213903 , 1 , 
287866.213906 , 1 , 
287866.213914 , 1 , 
287866.213917 , 4 , 
287866.215209 , 214 , 
287866.215246 , 28 , 
287866.215296 , 679 , 
