0.0 , 1
0.01 , 159
0.02 , 3243
0.03 , 5720
0.04 , 5691
0.05 , 11245
0.06 , 4629
0.07 , 2946
0.08 , 3410
0.09 , 12431
0.1 , 3436
0.11 , 11084
0.12 , 9346
0.13 , 3848
0.14 , 4127
0.15 , 7585
0.16 , 3789
0.17 , 19739
0.18 , 6872
0.19 , 9649
0.2 , 14264
0.21 , 6587
0.22 , 4957
0.23 , 6779
0.24 , 5136
0.25 , 7652
0.26 , 8720
0.27 , 5197
0.28 , 6759
0.29 , 5125
0.3 , 7806
0.31 , 6227
0.32 , 3306
0.33 , 5340
0.34 , 6141
0.35 , 28182
0.36 , 42473
0.37 , 47126
0.38 , 47329
0.39 , 45007
0.4 , 45727
0.41 , 46892
0.42 , 45140
0.43 , 45168
0.44 , 46425
0.45 , 46397
0.46 , 44752
0.47 , 49201
0.48 , 50457
0.49 , 52944
0.5 , 50005
0.51 , 50382
0.52 , 51339
0.53 , 52297
0.54 , 54446
0.55 , 47445
0.56 , 51207
0.57 , 50875
0.58 , 53690
0.59 , 54620
0.6 , 47584
0.61 , 53554
0.62 , 54169
0.63 , 52663
0.64 , 48634
0.65 , 52289
0.66 , 57553
0.67 , 59809
0.68 , 53986
0.69 , 56521
0.7 , 56797
0.71 , 55540
0.72 , 57354
0.73 , 60227
0.74 , 53265
0.75 , 59057
0.76 , 50697
0.77 , 58951
0.78 , 53926
0.79 , 56231
0.8 , 57474
0.81 , 53785
0.82 , 54383
0.83 , 55436
0.84 , 56446
0.85 , 50712
0.86 , 54640
0.87 , 53041
0.88 , 52975
0.89 , 43177
0.9 , 54129
0.91 , 52817
0.92 , 52985
0.93 , 54079
0.94 , 50032
0.95 , 52538
0.96 , 52426
0.97 , 51155
0.98 , 52722
0.99 , 50659
1.0 , 53299
1.01 , 48739
1.02 , 51824
1.03 , 50573
1.04 , 47866
1.05 , 47597
1.06 , 48174
1.07 , 45854
1.08 , 44523
1.09 , 39290
1.1 , 46679
1.11 , 46234
1.12 , 44559
1.13 , 43733
1.14 , 44970
1.15 , 44592
1.16 , 44041
1.17 , 45974
1.18 , 43241
1.19 , 41319
1.2 , 43729
1.21 , 43021
1.22 , 44705
1.23 , 43535
1.24 , 44228
1.25 , 45735
1.26 , 47187
1.27 , 45589
1.28 , 44575
1.29 , 45920
1.3 , 46987
1.31 , 45414
1.32 , 44032
1.33 , 44385
1.34 , 44643
1.35 , 43383
1.36 , 44604
1.37 , 46223
1.38 , 43592
1.39 , 45160
1.4 , 44642
1.41 , 42615
1.42 , 44546
1.43 , 45036
1.44 , 44043
1.45 , 42221
1.46 , 43978
1.47 , 37723
1.48 , 42033
1.49 , 44643
1.5 , 43802
1.51 , 42308
1.52 , 41999
1.53 , 39763
1.54 , 38701
1.55 , 41782
1.56 , 42237
1.57 , 42366
1.58 , 41824
1.59 , 40867
1.6 , 41926
1.61 , 42949
1.62 , 41052
1.63 , 41799
1.64 , 40923
1.65 , 40957
1.66 , 41837
1.67 , 42524
1.68 , 40464
1.69 , 40218
1.7 , 40637
1.71 , 41244
1.72 , 41436
1.73 , 39719
1.74 , 40941
1.75 , 40949
1.76 , 39981
1.77 , 39022
1.78 , 39593
1.79 , 40495
1.8 , 40870
1.81 , 39723
1.82 , 36758
1.83 , 39370
1.84 , 37903
1.85 , 39717
1.86 , 40101
1.87 , 37378
1.88 , 40174
1.89 , 38845
1.9 , 38696
1.91 , 39586
1.92 , 37091
1.93 , 40019
1.94 , 38191
1.95 , 39496
1.96 , 35774
1.97 , 39670
1.98 , 37912
1.99 , 37966
2.0 , 38851
2.01 , 32673
2.02 , 33737
2.03 , 33310
2.04 , 37577
2.05 , 39072
2.06 , 36020
2.07 , 38686
2.08 , 39231
2.09 , 36578
2.1 , 37853
2.11 , 36020
2.12 , 38659
2.13 , 38228
2.14 , 33146
2.15 , 29181
2.16 , 31685
2.17 , 33012
2.18 , 33109
2.19 , 32156
2.2 , 32721
2.21 , 32497
2.22 , 32080
2.23 , 30568
2.24 , 32358
2.25 , 31645
2.26 , 33323
2.27 , 31884
2.28 , 37082
2.29 , 35976
2.3 , 35943
2.31 , 36689
2.32 , 35975
2.33 , 35639
2.34 , 32244
2.35 , 30135
2.36 , 31363
2.37 , 31451
2.38 , 30208
2.39 , 32874
2.4 , 32463
2.41 , 31106
2.42 , 30164
2.43 , 33170
2.44 , 30387
2.45 , 31100
2.46 , 30928
2.47 , 29795
2.48 , 32604
2.49 , 30409
2.5 , 32970
2.51 , 35930
2.52 , 34815
2.53 , 36912
2.54 , 35662
2.55 , 32699
2.56 , 12139
2.57 , 8147
2.58 , 3776
2.59 , 5061
2.6 , 25211
2.61 , 32988
2.62 , 31857
2.63 , 31102
2.64 , 31663
2.65 , 30246
2.66 , 33554
2.67 , 30328
2.68 , 34605
2.69 , 35041
2.7 , 36708
2.71 , 34845
2.72 , 34528
2.73 , 36188
2.74 , 36577
2.75 , 24849
2.76 , 34485
2.77 , 38212
2.78 , 35048
2.79 , 34861
2.8 , 35173
2.81 , 36621
2.82 , 36010
2.83 , 34419
2.84 , 37262
2.85 , 35619
2.86 , 34643
2.87 , 36380
2.88 , 28636
2.89 , 49688
