0.0 , 1
0.01 , 859
0.02 , 3161
0.03 , 4471
0.04 , 5324
0.05 , 2817
0.06 , 13746
0.07 , 124
0.08 , 7182
0.09 , 1621
0.1 , 9652
0.11 , 11377
0.12 , 8877
0.13 , 2466
0.14 , 6127
0.15 , 9754
0.16 , 5214
0.17 , 10642
0.18 , 4150
0.19 , 6774
0.2 , 6117
0.21 , 3449
0.22 , 5214
0.23 , 4070
0.24 , 5342
0.25 , 1987
0.26 , 1443
0.27 , 868
0.28 , 4002
0.29 , 2453
0.3 , 288
0.31 , 3337
0.32 , 2346
0.33 , 1748
0.34 , 1619
0.35 , 2044
0.36 , 3053
0.37 , 3270
0.38 , 6033
0.39 , 7175
0.4 , 4234
0.41 , 10830
0.42 , 4349
0.43 , 5088
0.44 , 7611
0.45 , 4315
0.46 , 7584
0.47 , 8440
0.48 , 4900
0.49 , 4824
0.5 , 13395
0.51 , 2978
0.52 , 1379
0.53 , 946
0.54 , 570
0.55 , 2422
0.56 , 1220
0.57 , 539
0.58 , 22322
0.59 , 47128
0.6 , 48202
0.61 , 50660
0.62 , 44701
0.63 , 48608
0.64 , 47622
0.65 , 49523
0.66 , 50201
0.67 , 50799
0.68 , 48629
0.69 , 48976
0.7 , 51671
0.71 , 52592
0.72 , 54088
0.73 , 52142
0.74 , 52827
0.75 , 53938
0.76 , 53216
0.77 , 52565
0.78 , 51956
0.79 , 55075
0.8 , 54908
0.81 , 53865
0.82 , 53342
0.83 , 53071
0.84 , 54097
0.85 , 54012
0.86 , 51782
0.87 , 55410
0.88 , 55367
0.89 , 52764
0.9 , 56188
0.91 , 53891
0.92 , 54242
0.93 , 55639
0.94 , 53992
0.95 , 52792
0.96 , 56946
0.97 , 52544
0.98 , 53725
0.99 , 56399
1.0 , 51836
1.01 , 54642
1.02 , 57216
1.03 , 53291
1.04 , 55271
1.05 , 57040
1.06 , 51612
1.07 , 48448
1.08 , 55840
1.09 , 52288
1.1 , 51592
1.11 , 53454
1.12 , 53352
1.13 , 54221
1.14 , 57028
1.15 , 54061
1.16 , 54564
1.17 , 55274
1.18 , 54157
1.19 , 54798
1.2 , 55549
1.21 , 53708
1.22 , 56697
1.23 , 55956
1.24 , 53948
1.25 , 55906
1.26 , 55403
1.27 , 53350
1.28 , 55939
1.29 , 53953
1.3 , 54093
1.31 , 56034
1.32 , 52833
1.33 , 54163
1.34 , 56292
1.35 , 53142
1.36 , 55984
1.37 , 45349
1.38 , 53542
1.39 , 55936
1.4 , 56185
1.41 , 53221
1.42 , 55700
1.43 , 53774
1.44 , 54629
1.45 , 55913
1.46 , 53778
1.47 , 53593
1.48 , 57294
1.49 , 53460
1.5 , 55213
1.51 , 54760
1.52 , 53435
1.53 , 54173
1.54 , 56812
1.55 , 52695
1.56 , 48246
1.57 , 51857
1.58 , 51360
1.59 , 54258
1.6 , 56391
1.61 , 52639
1.62 , 56617
1.63 , 54986
1.64 , 53174
1.65 , 55590
1.66 , 53010
1.67 , 53095
1.68 , 55940
1.69 , 53858
1.7 , 54482
1.71 , 56632
1.72 , 53163
1.73 , 54432
1.74 , 55401
1.75 , 52578
1.76 , 45092
1.77 , 55631
1.78 , 53244
1.79 , 54769
1.8 , 55732
1.81 , 53279
1.82 , 53631
1.83 , 54006
1.84 , 54250
1.85 , 56211
1.86 , 53744
1.87 , 53700
1.88 , 55813
1.89 , 53729
1.9 , 54118
1.91 , 56351
1.92 , 52258
1.93 , 54324
1.94 , 54944
1.95 , 53339
1.96 , 55708
1.97 , 42947
1.98 , 49778
1.99 , 48023
2.0 , 53167
2.01 , 51129
2.02 , 53261
