 221524.844021 ,  1
 221524.844273 ,  1
 221524.846543 ,  1
 221524.883203 ,  3
 221524.884132 ,  3
 221524.894022 ,  1
 221524.894043 ,  36
 221524.894093 ,  239
 221524.894216 ,  1
 221524.894302 ,  1
 221524.894308 ,  1
 221524.894318 ,  44
 221524.894344 ,  76
 221524.894348 ,  323
 221524.894523 ,  1
 221524.894531 ,  7
 221524.894612 ,  1
 221524.894627 ,  1
 221524.894701 ,  6
 221524.894706 ,  56
 221524.894729 ,  69
 221524.894774 ,  1
 221524.894776 ,  1
 221524.894777 ,  1
 221524.894780 ,  1
 221524.894791 ,  123
 221524.894799 ,  42
 221524.894805 ,  159
 221524.894809 ,  1
 221524.894833 ,  238
 221524.895165 ,  4
 221524.895171 ,  42
 221524.895246 ,  79
 221524.895342 ,  6
 221524.895374 ,  52
 221524.895416 ,  1
 221524.895429 ,  65
 221524.895473 ,  1
 221524.895515 ,  458
 221524.895546 ,  473
 221524.895563 ,  13
 221524.895599 ,  553
 221524.895813 ,  1
 221524.895816 ,  8
 221524.895850 ,  1
 221524.895853 ,  11
 221524.895870 ,  168
 221524.896125 ,  168
 221524.896261 ,  1
 221524.896683 ,  1
 221524.896689 ,  63
 221524.896692 ,  1
 221524.896694 ,  5
 221524.896700 ,  5
 221524.896713 ,  25
 221524.896865 ,  21
 221524.897505 ,  417
 221524.897576 ,  1
 221524.898249 ,  72
 221524.898290 ,  2
 221524.898291 ,  1
 221524.898295 ,  11
 221524.898884 ,  1
 221524.898966 ,  7
 221524.898967 ,  3
 221524.898978 ,  69
 221524.899637 ,  1
 221524.899721 ,  7
 221524.899749 ,  1
 221524.899765 ,  1
 221524.899807 ,  952
 221524.899890 ,  408
 221524.899956 ,  56
 221524.899965 ,  13
 221524.900019 ,  1
 221524.900640 ,  1
 221524.901790 ,  1
 221524.903484 ,  39
 221524.905046 ,  1
 221524.905107 ,  1
 221524.905132 ,  23
 221524.905151 ,  434
 221524.905200 ,  2
 221524.905207 ,  26
 221524.905301 ,  81
 221524.905830 ,  1
 221524.905999 ,  46
 221524.906012 ,  1
 221524.906020 ,  17
 221524.906631 ,  13
 221524.907102 ,  110
 221524.907173 ,  1
 221524.908520 ,  9
 221524.909123 ,  53
 221524.909211 ,  1
 221524.909353 ,  37
 221524.909893 ,  6
 221524.909900 ,  1
 221524.910307 ,  180
 221524.910769 ,  294
 221524.911381 ,  1
 221524.911395 ,  6
 221524.913061 ,  877
 221524.913431 ,  259
 221524.914109 ,  72
 221524.914131 ,  1
 221524.914135 ,  6
 221524.914143 ,  48
 221524.915374 ,  5
 221524.915440 ,  136
 221524.916049 ,  6
 221524.916432 ,  40
 221524.916596 ,  1
 221524.916683 ,  1
 221524.917686 ,  56
 221524.917919 ,  1
 221524.918036 ,  124
 221524.918518 ,  1
 221524.919976 ,  102
 221524.922655 ,  77
 221524.922748 ,  94
 221524.922785 ,  85
 221524.924795 ,  153
 221524.926307 ,  7
 221524.926359 ,  3
 221524.926407 ,  1
 221524.926421 ,  7
 221524.926466 ,  22
 221524.926480 ,  35
 221524.928374 ,  124
 221524.929943 ,  8
 221524.930336 ,  31
 221524.930382 ,  1
 221524.930715 ,  259
 221524.931994 ,  49
 221524.932567 ,  39
 221524.932715 ,  488
 221524.934279 ,  1
 221524.934694 ,  46
 221524.934796 ,  1
 221524.934826 ,  42
 221524.936049 ,  96
 221524.937775 ,  1
 221524.938043 ,  1
 221524.939244 ,  1
 221524.939612 ,  80
 221524.940934 ,  73
 221524.941277 ,  67
 221524.941426 ,  132
 221524.942487 ,  43
 221524.942861 ,  61
 221524.944738 ,  61
 221524.945126 ,  55
 221524.951513 ,  66
 221524.951793 ,  47
 221524.951959 ,  108
 221524.952014 ,  1
 221524.953992 ,  1
 221524.955709 ,  83
 221524.956852 ,  89
 221524.956896 ,  2
 221524.956899 ,  6
 221524.958920 ,  43
 221524.959120 ,  840
 221524.959227 ,  75
 221524.962177 ,  259
 221524.965154 ,  36
